frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.7,KBSB,BEMIDJI,MN,NDIR,0.2,47.48661111111111,94.87469444444444,A,FM 90,30.0,BEMIDJI STATE UNIVERSITY,Contemporary Hit Radio,
104.5,KBUN-FM,BLACKDUCK,MN,NDIR,8.5,47.55716666666667,94.80138888888888,C3,FM SPORTS RADIO,148.0,"HBI RADIO BEMIDJI, LLC",Sports,
95.1,KBVB,BARNESVILLE,MN,NDIR,100.0,46.819138888888894,96.76591666666667,C1,BOB 95 FM,117.0,"RADIO FARGO-MOORHEAD, INC.",Country,Fargo-Moorhead
90.5,KBXE,BAGLEY,MN,DRL,50.0,47.529944444444446,95.22444444444444,C2,NORTHERN COMMUNITY RADIO KAXE-FM,122.0,"NORTHERN COMMUNITY RADIO, INC.",News/Variety,
102.1,KCAJ-FM,ROSEAU,MN,NDIR,50.0,48.647194444444445,95.73636111111111,C2,WILD 102,87.0,"NORTH COUNTRY MEDIA, INC.",Adult Contemporary,
90.3,KCCD,MOORHEAD,MN,NDIR,100.0,46.75969444444444,96.6078611111111,C1,MPR NEWS,,MINNESOTA PUBLIC RADIO,News/Talk,Fargo-Moorhead
91.1,KCCM-FM,MOORHEAD,MN,NDIR,67.0,46.75969444444444,96.6078611111111,C1,CLASSICAL MPR,201.0,MINNESOTA PUBLIC RADIO,Classical,Fargo-Moorhead
91.5,KCFB,ST. CLOUD,MN,NDIR,15.0,45.500527777777776,94.24222222222222,C3,THE WORD,106.0,"MINNESOTA CHRISTIAN BROADCASTERS, INC.",Religious Teaching,Saint Cloud
101.5,KCGN-FM,ORTONVILLE,MN,NDIR,100.0,45.374694444444444,97.03925,C,PRAISE FM,305.0,"CHRISTIAN HERITAGE BROADCASTING, INC.",Religious Teaching,
95.5,KCHK-FM,NEW PRAGUE,MN,NDIR,6.0,44.461083333333335,93.58577777777778,A,CLASSIC MUSIC KCHK,100.0,"INGSTAD BROTHERS BROADCASTING, LLC",Variety,
103.5,KCIZ-LP,BRUNSWICK,MN,NDIR,0.1,45.79838888888889,93.29597222222222,LP100,LAKES 103,28.0,LAKES MEDIA FOUNDATION,Variety,
95.1,KCJL-LP,DODGE CENTER,MN,NDIR,0.1,43.992472222222226,92.86019444444445,LP100,,25.918186,"ONE DAY CHURCH PROJECT, INC.",Religious Teaching,"Rochester, MN"
104.7,KCLD-FM,ST. CLOUD,MN,OTS,100.0,45.56744444444445,94.51222222222222,C,,300.0,"LEIGHTON ENTERPRISES, INC.",Contemporary Hit Radio,Saint Cloud
94.7,KCLH,CALEDONIA,MN,NDIR,2.1,43.68994444444444,91.5026388888889,A,CLASSIC HITS 94.7,171.0,"Family Radio, Inc.",Classic Hits,
89.7,KCMF,FERGUS FALLS,MN,NDIR,2.7,46.319972222222226,96.09255555555555,A,CLASSICAL MPR,66.0,MINNESOTA PUBLIC RADIO,Classical,
99.9,KCML,ST. JOSEPH,MN,DRL,12.0,45.539138888888886,94.16833333333334,C3,99.9 LITE FM,143.0,LEIGHTON ENTERPRISES INC,Adult Contemporary,Saint Cloud
89.3,KCMP,NORTHFIELD,MN,NDIR,100.0,44.689138888888884,93.07272222222223,C1,THE CURRENT,234.0,MINNESOTA PUBLIC RADIO,Adult Alternative,Minneapolis-Saint Paul
94.9,KCPI,ALBERT LEA,MN,NDIR,5.0,43.63327777777778,93.37105555555554,A,94.9 THE BREEZE,90.0,Alpha 3E Licensee LLC,Adult Contemporary,
88.5,KCRB-FM,BEMIDJI,MN,NDIR,83.0,47.70577777777778,94.48608333333334,C1,CLASSICAL MPR,301.0,Minnesota Public Radio,Classical,
95.7,KDAL-FM,DULUTH,MN,NDIR,100.0,46.78744444444444,92.12269444444443,C1,MY 95.7,221.0,"MIDWEST COMMUNICATIONS, INC.",Adult Contemporary,Duluth-Superior
107.7,KDCZ,ST. CHARLES,MN,DRL,1.95,44.04025,92.21822222222222,A,SASQUATCH 107.7,174.0,"Townsquare License, LLC",Classic Rock,"Rochester, MN"
105.5,KDDG,ALBANY,MN,NDIR,6.0,45.63136111111111,94.60027777777778,A,BOB COUNTRY - TOTAL COUNTRY,100.0,"CRYSTAL MEDIA GROUP, LLC",Country,Saint Cloud
95.3,KDJS-FM,WILLMAR,MN,NDIR,50.0,45.02302777777778,95.26586111111111,C2,HOT COUNTRY K95.3,133.0,"IOWA CITY BROADCASTING COMPANY, INC.",Country,
97.5,KDKK,PARK RAPIDS,MN,NDIR,100.0,46.93080555555555,95.00780555555555,C1,STAR STATION,194.0,"De La Hunt Media, Inc.",Adult Standards,
94.5,KDLB,FRAZEE,MN,NDIR,11.0,46.806666666666665,95.77333333333333,C3,BOB 95 FM,150.0,"RADIO FARGO-MOORHEAD, INC.",Country,
93.9,KDMA-FM,GRANITE FALLS,MN,NDIR,6.0,44.856611111111114,95.62974999999999,A,YOUR NEWS & INFORMATION STATION,80.0,"IOWA CITY BROADCASTING COMPANY, INC.",Country,
90.5,KDNI,DULUTH,MN,NDIR,2.0,46.78911111111111,92.11436111111111,C3,FAITH 90.5,222.0,UNIVERSITY OF NORTHWESTERN-ST. PAUL,Contemporary Christian,Duluth-Superior
