frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
94.9,K235DB,MENA,AR,NDIR,0.205,34.59291666666667,94.24152777777778,D,K-LOVE,,Educational Media Foundation,Contemporary Christian,
95.3,K237FI,JONESBORO,AR,DRL,0.25,35.79897222222222,90.74205555555555,D,95.3 THE TICKET,162.2,"EAST ARKANSAS BROADCASTERS, INC.",Sports,
95.3,K237FT,EUREKA SPRINGS,AR,NDIR,0.092,36.36063888888889,93.74852777777778,D,BOTT RADIO NETWORK,,"COMMUNITY BROADCASTING, INC.",Religious Teaching,
95.3,K237GR,JOHNSON,AR,DRL,0.044,36.14722222222222,94.18722222222223,D,ESPN RADIO 99.5,,Pearson Broadcasting of Goshen. Inc.,Sports,"Fayetteville, AR"
95.3,K237GW,LITTLE ROCK,AR,NDIR,0.24,34.78286111111111,92.19097222222223,D,"VICTORY 1530AM, 100.9FM, 95.3FM",,"HABIBI'S BROADCASTING, LLC.",Urban Gospel,Little Rock
95.5,K238BN,WYNNE,AR,NDIR,0.25,35.19980555555555,90.72288888888889,D,OLDIES 102.3,,"EAST ARKANSAS BROADCASTERS, INC.",Oldies,
96.1,K241AP,FERNDALE,AR,NDIR,0.099,34.7925,92.4786111111111,D,AIR1,287.2,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Little Rock
96.1,K241CE,FAYETTEVILLE,AR,NDIR,0.062,36.017833333333336,94.21908333333333,D,KISSER 93,169.5,THE BAKER FAMILY TRUST,Contemporary Hit Radio,"Fayetteville, AR"
96.1,K241CY,STUTTGART,AR,NDIR,0.25,34.43122222222222,91.43569444444445,D,OLDIES 102.7 AND 96.1 AND KWAK AM 1240,,"ARKANSAS COUNTY BROADCASTERS, INC.",Oldies,
96.3,K242AZ,SEARCY,AR,NDIR,0.25,35.53838888888889,91.96791666666667,D,THE BULL 96.3 & 105.7,,"CRAIN MEDIA PROPERTIES, LLC",Country,
96.5,K243CR,POCAHONTAS,AR,NDIR,0.25,36.277277777777776,90.95455555555556,D,MAX COUNTRY,,"COMBINED MEDIA GROUP, INC.",Country,
96.7,K244FJ,FORT SMITH,AR,NDIR,0.25,35.35425,94.43161111111111,D,RED DIRT 96.7,,"G2 MEDIA GROUP, LLC.",Country,Ft. Smith
92.5,K223DK,Morrilton,AR,DRL,0.25,35.14833333333333,92.86805555555554,D,RIVER COUNTRY 102.3 KCJC,,Bobby D. Caldwell Revocable Trust,Country,
96.9,K245BJ,BERRYVILLE,AR,NDIR,0.25,36.345888888888894,93.48822222222222,D,LA MAXXIMA 102.3 FM 96.9 FM 1480 AM,186.7,"CARROLL COUNTY BROADCASTING, INC.",Spanish Hits Baladas,
96.9,K245CW,JONESBORO,AR,DRL,0.25,35.95397222222223,90.69483333333334,D,95.3 THE TICKET,,"EAST ARKANSAS BROADCASTERS OF JONESBORO, LLC",Sports,
97.1,K246CT,DARDANELLE,AR,NDIR,0.25,35.22813888888889,93.25572222222222,D,BOB FM,,"EAB OF RUSSELLVILLE, LLC",Adult Hits,
97.3,K247CQ,GUY,AR,NDIR,0.25,35.296861111111106,92.30969444444445,D,CRUISIN` OLDIES 1110 AM & 94.7 FM,,KING-SULLIVAN RADIO,Classic Hits,Little Rock
97.5,K248DA,HARRISON,AR,NDIR,0.25,36.24688888888889,93.08530555555555,D,BOONE COUNTY COUNTRY 1600 AM & 97.5 FM,,"COAST RADIO GROUP, INC.",Country,
97.9,K250BH,JONESBORO,AR,NDIR,0.25,35.95397222222223,90.69483333333334,D,101.7 KISS FM,,Educational Media Foundation,Contemporary Hit Radio,
97.9,K250BQ,CAMDEN,AR,NDIR,0.25,33.562888888888885,92.84430555555555,D,THE SONLIFE RADIO NETWORK,,"FAMILY WORSHIP CENTER CHURCH, INC.",Religious Teaching,
97.9,K250CE,HOT SPRINGS,AR,NDIR,0.18,34.565555555555555,93.08444444444444,D,OLDIES RADIO KZNG,276.0,"US STATIONS, LLC",Oldies,Hot Springs
97.9,K250CF,SHERWOOD,AR,NDIR,0.25,34.76808333333333,92.35074999999999,D,RADIO LA RAZA,,"Radio La Raza, LLC",Regional Mexican,Little Rock
98.1,K251CO,DARDANELLE,AR,NDIR,0.25,35.22813888888889,93.25572222222222,D,THE BULL,,"CALDWELL MEDIA, LLC",Country,
