frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
90.3,W212AR,LINDALE,GA,NDIR,0.01,34.23536111111111,85.22911111111111,D,WAY FM,217.0,Hope Media Group,Contemporary Christian,
90.3,W212BL,LAGRANGE,GA,NDIR,0.01,33.041777777777774,85.00827777777778,D,THE SONLIFE RADIO NETWORK,134.0,"FAMILY WORSHIP CENTER CHURCH, INC.",Religious Teaching,
90.5,W213BE,SNELLVILLE,GA,NDIR,0.01,33.85011111111111,84.03630555555556,D,CSN INTERNATIONAL,139.0,CSN INTERNATIONAL,Religious Teaching,Atlanta
90.7,W214BG,WAYCROSS,GA,NDIR,0.038,31.197777777777777,82.32583333333334,D,THE SONLIFE RADIO NETWORK,,"FAMILY WORSHIP CENTER CHURCH, INC.",Religious Teaching,
90.7,W214BZ,SAVANNAH,GA,NDIR,0.027,32.05741666666666,81.14622222222224,D,RADIO BY GRACE,,"RADIO BY GRACE, INC.",Religious Teaching,Savannah
90.9,W215AY,ELLIJAY,GA,NDIR,0.01,34.62952777777778,84.49130555555556,D,THE MESSAGE,188.6,"IMMANUEL BROADCASTING NETWORK, INC.",Contemporary Christian,
90.9,W215BA,ROME,GA,NDIR,0.01,34.23313888888889,85.23383333333334,D,REJOICE RADIO,,"PENSACOLA CHRISTIAN COLLEGE, INC.",Religious Teaching,
90.9,W215BM,DUBLIN,GA,NDIR,0.013,32.52488888888889,82.92319444444445,D,THE SONLIFE RADIO NETWORK,104.0,"FAMILY WORSHIP CENTER CHURCH, INC.",Religious Teaching,
90.9,W215CF,MILLEDGEVILLE,GA,NDIR,0.019,33.09597222222222,83.1923888888889,D,EFFECT RADIO,69.7,CSN INTERNATIONAL,Christian CHR + Rock,
91.3,W217AW,DALTON,GA,NDIR,0.01,34.733111111111114,85.01883333333333,D,LIFETALK RADIO,237.0,"LIFETALK RADIO, INC.",Religious Teaching,
91.7,W219DH,MACON,GA,NDIR,0.019,32.85125,83.6035,D,RADIO BY GRACE,,"RADIO BY GRACE, INC.",Religious Teaching,Macon
91.7,W219DJ,TOCCOA,GA,NDIR,0.01,34.52952777777778,83.37569444444443,D,HIS RADIO,252.5,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,
91.7,W219DU,BRUNSWICK,GA,NDIR,0.055,31.200222222222223,81.4965,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,Brunswick
91.9,W220EH,GAINESVILLE,GA,NDIR,0.008,34.312888888888885,83.78655555555555,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,
91.9,W220EP,WARNER ROBBINS,GA,NDIR,0.099,32.61688888888889,83.6498888888889,D,K-LOVE,,"RADIO BY GRACE, INC.",Contemporary Christian,Macon
92.1,W221AW,NORTH CANTON,GA,NDIR,0.01,34.27397222222222,84.52547222222222,D,THE MESSAGE,272.2,"IMMANUEL BROADCASTING NETWORK, INC.",Contemporary Christian,Atlanta
92.1,W221DP,COLUMBUS,GA,NDIR,0.25,32.46652777777778,85.05605555555556,D,,,"PMB BROADCASTING, LLC",Classic Rock,"Columbus, GA"
92.3,W222AF,MARIETTA,GA,DRL,0.25,33.764361111111114,84.36158333333333,D,AIR1,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Atlanta
92.3,W222CT,WEST POINT,GA,NDIR,0.25,32.87638888888889,85.18555555555555,D,,,"TIGER COMMUNICATIONS, INC.",Talk,
92.5,W223BP,Dallas,GA,NDIR,0.019,33.91416666666667,84.79572222222222,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Atlanta
92.5,W223CQ,LAWRENCEVILLE,GA,NDIR,0.25,33.986666666666665,84.05694444444444,D,THE JOY FM,,"RADIO TRAINING NETWORK, INC",Contemporary Christian,Atlanta
92.7,W224BE,SYLVANIA,GA,NDIR,0.027,32.76544444444445,81.649,D,88.3 WAFJ,70.1,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,
92.7,W224CY,ATHENS,GA,NDIR,0.25,33.98733333333333,83.33794444444445,D,THE HEART AND SOUL OF ATHENS GEORGIA,,"MECA COMMUNICATIONS, INC.",Urban Contemporary,
92.7,W224DA,PORT WENTWORTH,GA,DRL,0.23,32.155,81.165,D,HIS RADIO,,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,Savannah
92.7,W224DS,ROME,GA,DRL,0.12,34.23388888888889,85.23055555555555,D,K COUNTRY,,"WOMAN'S WORLD BROADCASTING, INC.",Country,
93.1,W226BP,DUBLIN,GA,NDIR,0.25,32.522666666666666,82.89986111111112,D,CLASSIC COUNTRY,,"LAURENS COUNTY BROADCASTING COMPANY, INC.NS, INC.",,
93.1,W226BY,TOCCOA,GA,NDIR,0.25,34.529333333333334,83.37580555555554,D,TOCCOA`S RADIO STATION 93.1 FM & AM 630 WNEG,,"GEORGIA-CAROLINA RADIOCASTING COMPANY, LLC",Classic Hits,
93.1,W226BZ,MACON,GA,DRL,0.12,32.75361111111111,83.56277777777777,D,MIDDLE GEORGIA`S ESPN,,"SHANKS BROADCASTING, LLC",Sports,Macon
93.3,W227DG,DALTON,GA,DRL,0.25,34.73258333333334,85.01883333333333,D,HOPE 93.3,,"HOPE BROADCASTING, INC.",Contemporary Christian,
93.3,W227DP,VALDOSTA,GA,NDIR,0.25,30.834916666666665,83.29905555555555,D,ROCK 93.3,,"SOUTHERN COMMUNICATIONS, LLC",Classic Rock,Valdosta
93.5,W228CA,SUWANEE,GA,DRL,0.23,34.12566666666667,83.85877777777777,D,ATLANTA'S ALTERNATIVE EDGE,,"Cox Radio, LLC",Rock,
93.5,W228EB,SWAINSBORO,GA,NDIR,0.25,32.553749999999994,82.34233333333333,D,THE ROCKET 97.1,,"RADIOJONES, LLC",Classic Hits,
93.7,W229AG,ATLANTA,GA,DRL,0.25,33.80733333333333,84.3393611111111,D,THE FAN 680 AND 93-7 FM,,DICKEY BROADCASTING COMPANY,Sports,Atlanta
93.7,W229AJ,CLAXTON,GA,NDIR,0.25,32.167138888888886,81.90177777777778,D,SUNNY 1470 CLASSIC HITS,85.8,W. DANNY SWAIN D/B/A/ RADIO EVANS,Classic Hits,
93.7,W229CE,ELLIJAY,GA,NDIR,0.25,34.62952777777778,84.49130555555556,D,,,"TRI-STATE COMMUNICATIONS, INC.",Adult Contemporary,
93.7,W229CI,TALLAPOOSA,GA,NDIR,0.25,33.65102777777778,85.29455555555555,D,KING COUNTRY FM 93.7 AM1060,,"WKNG, LLC",Country,Atlanta
93.7,W229CX,LAFAYETTE,GA,NDIR,0.25,34.715611111111116,85.26783333333333,D,Q COUNTRY 1590AM AND 93.7FM,,"Lafayette Radio, Inc.",Country,Chattanooga
93.9,W230CT,CLEVELAND,GA,NDIR,0.22,34.56597222222222,83.77766666666666,D,NEWSTALK 1350,,"WHITE COUNTY MEDIA, LLC",Talk,
94.1,W231AO,COLUMBUS,GA,DRL,0.099,32.5125,85.01138888888889,D,THE PEOPLES' STATION,,"RADIO TRAINING NETWORK, INC.",Urban Gospel/Blues,"Columbus, GA"
94.3,W232BD,BLAIRSVILLE,GA,NDIR,0.01,34.86647222222222,83.95547222222223,D,MOUNTAIN COUNTRY 103.9 FM,65.1,"BLAIRSVILLE MUSIC, INC.",Country,
94.3,W232DA,ST MARYS,GA,NDIR,0.25,30.764388888888888,81.61091666666665,D,,,LIGHTHOUSE CHRISTIAN BROADCASTING CORP.,Contemporary Christian,
94.3,W232DB,VALDOSTA,GA,NDIR,0.25,30.847416666666664,83.23708333333333,D,FOX SPORTS VALDOSTA,,"SMALLTOWN BROADCASTING, LLC",Sports,Valdosta
94.3,W232DU,CLARKESVILLE,GA,DRL,0.25,34.502027777777776,83.51222222222222,D,WCHM 94.3,,"Cleiman Communications, LLC",Talk,
94.5,W233BF,ATLANTA,GA,NDIR,0.166,33.74483333333333,84.35991666666666,D,STREETZ 94.5,,"CORE COMMUNICATORS BROADCASTING, LLC",Urban Contemporary,Atlanta
94.5,W233CA,ATHENS,GA,NDIR,0.235,33.94511111111111,83.3771111111111,D,GEORGIA PUBLIC RADIO,58.3,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION,News/Variety,
94.5,W233CO,GAINESVILLE,GA,DRL,0.25,34.316861111111116,83.82933333333332,D,THE LAKE 94.5 FM & 1240 AM,,JACOBS MEDIA CORPORATION,Adult Contemporary,
94.7,W234BX,HIGHLAND PINES,GA,NDIR,0.22,32.5125,85.01138888888889,D,BIN,,"RADIO TRAINING NETWORK, INC.",News,
99.5,W258CH,ROME,GA,NDIR,0.21,34.26925,85.183,D,K COUNTRY,,"H.C. Toole, LLC",Country,
94.7,W234CQ,MACON,GA,NDIR,0.099,32.85125,83.6035,D,FOX-FM,,"Georgia Radio Alliance 94.9 FM, LLC",Urban Contemporary,Macon
95.1,W236CC,RICHMOND HILL,GA,NDIR,0.038,31.993805555555557,81.26622222222223,D,GOOD NEWS NETWORK,73.0,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC",Religious Teaching,Savannah
95.1,W236DU,COMMERCE,GA,NDIR,0.25,34.211222222222226,83.46405555555556,D,WHISPERIN` 95.1 FM 1270 AM,,"SIDE COMMUNICATIONS, INC.",Country,
95.5,W238AU,AUGUSTA,GA,NDIR,0.25,33.51236111111111,82.07983333333333,D,HOT 95.5/93.1,148.4,"BEASLEY MEDIA GROUP LICENSES, LLC",Classic Hip-Hop,"Augusta, GA"
95.5,W238CG,WARNER ROBINS,GA,NDIR,0.25,32.749583333333334,83.55963888888888,D,FOX-FM,205.5,"Georgia Radio Alliance 95.5 FM, LLC",Urban Contemporary,Macon
95.9,W240BK,RUTLAND,GA,NDIR,0.25,32.72569444444444,83.65825000000001,D,FOX SPORTS 910 AM -1310 AM THE GAME,27.1,iHeartMedia,Sports,Macon
95.9,W240DR,CAIRO,GA,NDIR,0.25,30.9025,84.23416666666667,D,NEWS TALK 790,,"LOVETT BROADCASTING ENTERPRISES, INC.",Talk,
95.9,W240EK,Athens,GA,DRL,0.1,34.08363888888889,83.32202777777778,D,95.9 THE BEAT OF ATHENS,89.0,"MOPATCHES, LLC",Rhythm And Blues,
96.1,W241AF,ROSSVILLE,GA,DRL,0.25,35.00991666666667,85.34333333333333,D,THE BIG ONE,378.1,"IMMANUEL BROADCASTING NETWORK, INC.",Talk,Chattanooga
96.1,W241CO,HAWKINSVILLE,GA,NDIR,0.25,32.467555555555556,83.57897222222222,D,HIGHWAY 96,,"SHANKS BROADCASTING, LLC",Classic Rock,Macon
96.3,W242BE,WAYCROSS,GA,NDIR,0.25,31.19772222222222,82.32597222222222,D,"CLASSIC ROCK 96,3",122.1,"SATILLA BROADCAST PROPERTIES, LLC",Classic Rock,
96.3,W242CJ,BRUNSWICK,GA,NDIR,0.22,31.16938888888889,81.53705555555555,D,REAL 96.3,,iHeartMedia,Classic Hip-Hop,Brunswick
96.5,W243CE,WINDER,GA,DRL,0.25,34.12566666666667,83.85877777777777,D,LA MEGA 1290 AM/96.5 FM,392.2,"DAVIS BROADCASTING OF ATLANTA, LLC",Contemporary Hit Radio,
96.5,W243EE,ATLANTA,GA,DRL,0.15,33.80733333333333,84.3393611111111,D,SMOOTH JAZZ 101.1/100.1,,"DAVIS BROADCASTING OF ATLANTA, L.L.C.",Smooth Jazz,Atlanta
