frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
93.5,W228CT,DAYTONA BEACH,FL,NDIR,0.245,29.23663888888889,81.07255555555555,D,NEWSDAYTONABEACH.COM,,"SOUTHERN STONE COMMUNICATIONS OF FLORIDA, LLC",News,Daytona Beach
93.5,W228DF,ORLANDO,FL,DRL,0.018,28.580194444444444,81.42105555555555,D,OK 93.5 EL SONIDO,,ELOHIM GROUP CORPORATION,Regional Mexican,Orlando
93.7,W229AD,TALLAHASSEE,FL,NDIR,0.145,30.43963888888889,84.29127777777778,D,THE PUBLIC RADIO CENTER,,FLORIDA STATE UNIVERSITY,News/Talk,Tallahassee
93.7,W229AH,EASTPORT,FL,NDIR,0.005,30.371916666666667,81.66008333333333,D,K-LOVE,79.0,CSN INTERNATIONAL,Contemporary Christian,Jacksonville
93.7,W229BM,RIVERVIEW,FL,DRL,0.1,27.84883333333333,82.26327777777777,D,THE JOY FM NETWORK,,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,Tampa-Saint Petersburg-Clearwater
93.7,W229BR,BAYSHORE GARDENS,FL,NDIR,0.099,27.350055555555556,82.52286111111111,D,THE ANSWER,,SALEM COMMUNICATIONS HOLDING CORPORATION,News/Talk,Sarasota-Bradenton
93.7,W229CZ,JACKSONVILLE,FL,DRL,0.099,30.32525,81.42980555555556,D,RELEVANT RADIO,,"RELEVANT RADIO, INC.",Religious Teaching,Jacksonville
93.7,W229DG,WEST PALM BEACH,FL,DRL,0.25,26.799916666666668,80.07547222222222,D,,,WJBW LLC,,West Palm Beach-Boca Raton
93.7,W229DJ,DUNEDIN,FL,DRL,0.099,27.99913888888889,82.70030555555556,D,‘AM 860 THE ANSWER,,SALEM COMMUNICATIONS HOLDING CORPORATION,Talk,Tampa-Saint Petersburg-Clearwater
93.9,W230AL,UNION PARK,FL,DRL,0.175,28.458222222222222,81.40400000000001,D,ROMANTICA ORLANDO,50.0,,Oldies/Adult Standards,Orlando
94.1,W231CN,DAYTONA BEACH,FL,NDIR,0.25,29.23663888888889,81.07255555555555,D,HOT DAYTONA,,"SOUTHERN STONE COMMUNICATIONS, LLC",Rhythmic CHR,Daytona Beach
94.1,W231CT,ORLANDO,FL,DRL,0.25,28.689555555555557,81.34888888888888,D,NEWSRADIO WFLA,,iHeartMedia,News/Talk,Orlando
94.1,W231DC,FORT MYERS,FL,NDIR,0.245,26.48813888888889,81.92925000000001,D,LA RAZA 94.1,,"Sun Broadcasting, Inc.",Regional Mexican,Ft. Myers-Naples
94.1,W231DH,GAINESVILLE,FL,NDIR,0.25,29.634444444444444,82.31361111111111,D,MAGIC 101.3,,"MARC RADIO GAINESVILLE, LLC",Urban Contemporary,Gainesville-Ocala
94.3,W232AZ,MELBOURNE,FL,NDIR,0.12,28.06363888888889,80.59811111111111,D,91 JAMZ,45.0,"BLACK MEDIA WORKS, INC.",Urban Gospel/Urban Contemporary,Melbourne-Titusville-Cocoa
94.3,W232CF,FORT WALTON BEACH,FL,NDIR,0.098,30.41408333333333,86.62772222222222,D,K ROCK,79.7,"OMNI BROADCASTING, LLC",Rock,Ft. Walton Beach-Destin
94.3,W232DX,MIAMI,FL,DRL,0.25,25.773333333333333,80.42111111111112,D,CARACOL 1260,,WSUA BROADCASTING CORPORATION,Talk,Miami-Ft. Lauderdale-Hollywood
94.5,W233AP,OAKLAND PARK,FL,NDIR,0.099,26.153694444444444,80.16977777777778,D,RADIO BY GRACE,97.0,"RADIO BY GRACE, INC.",Religious Teaching,Miami-Ft. Lauderdale-Hollywood
94.5,W233AV,GULFPORT,FL,NDIR,0.25,27.848027777777776,82.76341666666667,D,NEWS RADIO,185.4,Educational Media Foundation,News/Talk,Tampa-Saint Petersburg-Clearwater
94.5,W233CM,PENSACOLA,FL,NDIR,0.25,30.43325,87.21913888888889,D,PENSACOLA’S PLAYLIST 94.5,,Mary Elizabeth Hoxeng Revocable Trust,Adult Contemporary,Pensacola
94.5,W233CV,Egypt Lake,FL,DRL,0.25,28.011944444444445,82.49777777777778,D,TALK 1040,,"GENESIS COMMUNICATIONS OF TAMPA BAY, INC.",News/Talk,Tampa-Saint Petersburg-Clearwater
94.7,W234BI,COCOA,FL,DRL,0.125,28.27861111111111,80.70061111111112,D,CHRISTIAN VOICE OF BREVARD,78.6,"BLACK MEDIA WORKS, INC.",Talk,Melbourne-Titusville-Cocoa
94.7,W234CW,JACKSONVILLE,FL,NDIR,0.25,30.276083333333332,81.63647222222222,D,WHERE CHRIST GETS LIFTED,,"AMERICAN FM ASSOCIATES, INC.",Gospel Music/Religious Teaching,Jacksonville
94.7,W234DA,WEST PALM BEACH,FL,NDIR,0.099,26.79977777777778,80.07558333333333,D,FIESTA 94.7FM/96.9FM,,"RADIO FIESTA, INC.",Spanish Hits,West Palm Beach-Boca Raton
94.9,W235CR,ORLANDO,FL,DRL,0.225,28.605833333333333,81.41786111111112,D,THE WORD ORLANDO,,SALEM COMMUNICATIONS HOLDING CORPORATION,Religious Teaching,Orlando
94.9,W235CW,BUNNELL,FL,NDIR,0.25,29.53552777777778,81.26366666666667,D,NEWSRADIO 1550,109.0,"FLAGLER BROADCASTING, LLC",Talk,Daytona Beach
95.1,W236AO,PORT ST. LUCIE,FL,NDIR,0.25,27.435583333333334,80.36116666666666,D,LA LEY TREASURE COAST 106.1/95.1,,GLADES MEDIA COMPANY LLC,Regional Mexican,Ft. Pierce-Stuart-Vero Beach
95.1,W236CV,LANTANA,FL,DRL,0.25,26.762,80.07808333333332,D,RADIO NOUVELLE LUMIERE,,"PALM BEACH RADIO GROUP, LLC",Ethnic,West Palm Beach-Boca Raton
95.3,W237BD,BOCA RATON,FL,DRL,0.25,26.37027777777778,80.17277777777778,D,ROCK 104.3,,"BEASLEY MEDIA GROUP, LLC",Rock,West Palm Beach-Boca Raton
95.3,W237BE,PENSACOLA,FL,DRL,0.25,30.625194444444446,87.44413888888889,D,NEWSRADIO 92.3 FM 1620 AM,81.8,THE DAVID EARL HOXENG REVOCABLE TRUST,Talk/Sports,Mobile
95.3,W237CP,MIAMI,FL,NDIR,0.07,25.756972222222224,80.37386111111111,D,K-LOVE,50.0,FLORIDA INTERNATIONAL UNIVERSITY,Contemporary Christian,Miami-Ft. Lauderdale-Hollywood
95.3,W237CW,PINELLAS PARK,FL,NDIR,0.25,27.86711111111111,82.62386111111111,D,95.3 WDAE,161.1,"RADIO TRAINING NETWORK, INC.",Sports,Tampa-Saint Petersburg-Clearwater
95.3,W237EJ,GAINESVILLE,FL,NDIR,0.25,29.709694444444445,82.39427777777779,D,,,"RFENGINEERS.COM, INC",News/Talk,Gainesville-Ocala
95.3,W237FB,TALLAHASSEE,FL,NDIR,0.099,30.488083333333336,84.27974999999999,D,HALLELUJAH 95.3,,"Live Commuications, Inc.",Urban Gospel/Religious Teaching,Tallahassee
95.3,W237FC,LAKE PLACID,FL,NDIR,0.25,27.511111111111113,81.53138888888888,D,TK 730 TALKRADIO,,"COHAN RADIO GROUP, INC.",Talk,
95.3,W237FJ,BRADENTON,FL,DRL,0.25,27.475555555555555,82.53611111111111,D,SRQ FM,,"Lake Erie College of Osteopathic Medicine, Inc.",Classic Hits,Sarasota-Bradenton
95.5,W238AM,TITUSVILLE,FL,NDIR,0.1,28.61802777777778,80.81058333333333,D,WE KEEP TELLING OTHERS,29.7,"MIMS COMMUNITY RADIO, INC.",Religious Teaching,Melbourne-Titusville-Cocoa
95.5,W238CV,AUBURNDALE,FL,DRL,0.25,28.113805555555558,81.62297222222222,D,LA RAZA 1570,,"LA RAZA MEDIA GROUP, LLC",Regional Mexican,Lakeland-Winter Haven
