frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
95.9,WFOG-LP,HILLSVILLE,VA,NDIR,0.02,36.7415,80.72366666666667,LP100,,66.0,PINK DOORS MEDIA,Bluegrass,
88.7,WFOS,CHESAPEAKE,VA,DRL,15.5,36.721805555555555,76.30047222222223,B1,THE TIME MACHINE RADIO NETWORK,48.0,"Hampton Roads Educational Telecommunications Association, Inc.",Variety,Norfolk-Virginia Beach-Newport News
99.3,WFQX,FRONT ROYAL,VA,NDIR,6.0,39.065638888888884,78.3825,A,THE FOX,100.0,iHeartMedia,Rock,Winchester
99.7,WGCK-FM,COEBURN,VA,NDIR,1.95,37.054249999999996,82.6426388888889,C3,K-LOVE,356.0,"LETCHER COUNTY BROADCASTING, INC.",Contemporary Christian,
88.7,WGFW,DRAKES BRANCH,VA,NDIR,2.3,37.144305555555555,78.54802777777778,A,,62.0,"GOD'S FINAL CALL & WARNING, INC.",Religious Teaching,
97.3,WGH-FM,NEWPORT NEWS,VA,NDIR,74.0,36.96319444444445,76.41133333333335,B,97.3 THE EAGLE,120.0,MHR License LLC,Country,Norfolk-Virginia Beach-Newport News
95.9,WGRQ,FAIRVIEW BEACH,VA,NDIR,2.5,38.272638888888885,77.49580555555556,A,95.9,157.9,"TELEMEDIA BROADCASTING, INC.",Oldies,Fredericksburg
104.5,WGRX,FALMOUTH,VA,DRL,2.7,38.275416666666665,77.5425,A,THUNDER 104.5,150.0,"TELEMEDIA BROADCASTING, INC.",Country,Fredericksburg
105.5,WGTH-FM,RICHLANDS,VA,OTS,0.45,37.15566666666667,81.76955555555556,A,105.5 FM WGTH THE SHEEP,244.0,"HIGH KNOB BROADCASTERS, INC.",Gospel Music,
89.1,WHAR,CHERITON,VA,DRL,20.0,37.181527777777774,75.96272222222223,B,THE WORD IN PRAISE 89.1,137.0,DELMARVA EDUCATIONAL ASSOCIATION,Contemporary Christian,Greenville-New Bern-Jacksonville
91.1,WHCE,HIGHLAND SPRINGS,VA,NDIR,3.0,37.53858333333333,77.32377777777778,A,MIX 91,32.0,HENRICO COUNTY SCHOOLS,Contemporary Hit Radio,Richmond
107.1,WHFV,SHENANDOAH,VA,NDIR,0.33,38.49675,78.64752777777778,A,EWTN,-64.9,HOLY FAMILY COMMUNICATIONS,Religious Teaching,
89.7,WHFW,WINCHESTER,VA,DRL,0.185,39.157805555555555,78.10727777777777,A,RADIO CHRISTENDOM,53.0,CHRISTENDOM EDUCATIONAL CORPORATION,Religious Teaching,Winchester
106.3,WHKX,BLUEFIELD,VA,OTS,0.33,37.2515,81.18869444444445,A,KICKS COUNTRY,420.0,"FIRST MEDIA SERVICES, LLC",Country,
95.3,WHLF,SOUTH BOSTON,VA,DRL,6.0,36.70680555555556,78.92416666666666,A,,75.0,"LAKES MEDIA, LLC",Adult Contemporary,
105.5,WHLQ,LAWRENCEVILLE,VA,NDIR,6.0,36.752916666666664,77.86330555555556,A,HOSANNA RADIO,47.0,"HOSANNA CHRISTIAN MEDIA, INC.",Religious,
88.1,WHOV,HAMPTON,VA,NDIR,8.0,37.01763888888889,76.33661111111111,B1,SMOOTH 88.1 WHOV,59.0,HAMPTON UNIVERSITY,Urban Gospel,Norfolk-Virginia Beach-Newport News
91.9,WHRE,EASTVILLE,VA,NDIR,4.4,37.359027777777776,75.94161111111111,A,PUBLIC RADIO FOR EASTERN VIRGINIA,118.0,"HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.",News/Talk/Variety,
98.3,WHRF,BELLE HAVEN,VA,NDIR,6.0,37.67736111111111,75.72658333333334,A,WHRO CLASSICAL,72.9,"HAMPTON ROADS EDUCATIONAL TELECOM. ASSOC., INC.",Classical,
88.5,WHRG,GLOUCESTER POINT,VA,DRL,9.6,37.436527777777776,76.33133333333333,B1,PUBLIC RADIO FOR EASTERN VIRGINIA,112.0,"HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.",News/Talk/Variety,
89.9,WHRJ,GLOUCESTER COURTHOUS,VA,DRL,0.75,37.41013888888889,76.54744444444444,A,WHRO CLASSICAL,83.6,"HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.",Classical,Norfolk-Virginia Beach-Newport News
