frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
92.5,WQST-FM,FOREST,MS,NDIR,100.0,32.36347222222222,89.42477777777778,C0,AMERICAN FAMILY RADIO,302.0,AMERICAN FAMILY ASSOCIATION,Contemporary Christian,
107.5,WQTP-LP,COLUMBUS,MS,NDIR,0.051,33.55094444444444,88.44002777777779,LP100,,41.723652,"RTBT, LLC",Variety,
90.5,WQVI,MADISON,MS,DRL,60.0,32.714305555555555,89.82202777777778,C1,URBAN FAMILY TALK,,AMERICAN FAMILY ASSOCIATION,Talk,"Jackson, MS"
100.1,WQXB,GRENADA,MS,DRL,48.0,33.85677777777778,89.92091666666667,C2,B 100,153.3,Rayanna Group LLC,Country,
92.5,WQYZ,OCEAN SPRINGS,MS,DRL,6.0,30.452694444444443,88.85586111111111,A,ROCK 92.5,98.0,iHeartMedia,Classic Rock,Biloxi-Gulfport-Pascagoula
106.9,WRBE-FM,LUCEDALE,MS,NDIR,6.0,30.932944444444445,88.60583333333332,A,,79.0,JDL CORPORATION,Country/Talk,
97.7,WRBJ-FM,BRANDON,MS,NDIR,6.0,32.17541666666666,89.93619444444445,A,,100.0,"ROBERTS RADIO BROADCASTING, LLC",Urban Contemporary,"Jackson, MS"
106.1,WRKN,PICAYUNE,MS,NDIR,28.0,30.521583333333332,90.02008333333333,C2,106.1 THE TICKET,201.0,Cumulus Media,Sports,
105.9,WRKS,PICKENS,MS,NDIR,23.0,32.64819444444444,89.98897222222222,C2,ESPN 105.9 THE ZONE,224.0,Alpha Media Licensee LLC,Sports,"Jackson, MS"
102.1,WRQO,MONTICELLO,MS,NDIR,50.0,31.60377777777778,90.20730555555556,C2,SUPER TALK MISSISSIPPI,132.0,"TELESOUTH COMMUNICATIONS, INC.",Talk,
100.5,WRTM-FM,SHARON,MS,DRL,4.6,32.52222222222222,90.07666666666667,A,SMOOTH 100.5,114.0,COMMANDER COMMUNICATIONS CORPORATION,Urban AC,"Jackson, MS"
