frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
91.9,WFPK,LOUISVILLE,KY,NDIR,6.8,38.36533333333333,85.83997222222222,B,INDEPENDANT LOUISVILLE,236.0,"KENTUCKY PUBLIC RADIO, INC.",Adult Alternative,Louisville
89.3,WFPL,LOUISVILLE,KY,NDIR,21.0,38.36533333333333,85.83997222222222,B,WFPL NEWS LOUISVILLE,236.0,"KENTUCKY PUBLIC RADIO, INC.",News/Talk,Louisville
103.7,WFRT-FM,FRANKFORT,KY,NDIR,2.5,38.221472222222225,84.9143888888889,A,PASSPORT RADIO 93.5 AND 103.7,109.0,"SOUTHERN BELLE, LLC",Classic Hits,
95.9,WFTM-FM,MAYSVILLE,KY,NDIR,3.0,38.64311111111111,83.77963888888888,A,SOFT 96,94.0,"STANDARD TOBACCO COMPANY, INC.",Soft AC,
103.1,WGBF-FM,HENDERSON,KY,NDIR,3.2,37.78172222222222,87.62369444444444,A,THE RIVER CITY ROCKER,138.0,"TOWNSQUARE MEDIA OF EVANSVILLE/OWENSBORO, INC.",Rock,Evansville
89.3,WGCF,PADUCAH,KY,NDIR,12.0,37.19197222222222,88.97811111111112,C2,AMERICAN FAMILY RADIO,150.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
95.1,WGGC,BOWLING GREEN,KY,NDIR,100.0,36.912,86.18916666666667,C0,GOOBER 95.1,301.0,"HERITAGE COMMUNICATIONS, INC.",Country,Bowling Green
105.1,WGHL,SHEPHERDSVILLE,KY,DRL,1.9,38.082,85.78497222222222,A,ALT 105.1,180.0,ALPHA MEDIA LICENSEE LLC,Rock,Louisville
96.9,WGKS,STAMPING GROUND,KY,NDIR,50.0,38.12555555555556,84.35333333333332,C2,KISS FM,149.0,"L.M. COMMUNICATIONS, INC.",Classic Hits,Lexington-Fayette
95.9,WGKY,WICKLIFFE,KY,NDIR,4.9,36.938111111111105,88.967,A,FOX SPORTS 95.9,110.0,"WITHERS BROADCASTING COMPANY OF PADUCAH, LLC",Sports,
105.7,WGRK-FM,GREENSBURG,KY,DRL,5.1,37.2595,85.51580555555556,A,K-COUNTRY 105.7 FM,109.0,TRI-COUNTY RADIO BROADCASTING CORP.,Country,
98.3,WGWD-LP,PAINTSVILLE,KY,NDIR,0.003,37.79552777777778,82.80061111111111,LP100,,178.2,PAINTSVILLE CHURCH OF CHRIST,Religious Teaching,
98.3,WHAY,WHITLEY CITY,KY,NDIR,3.1,36.80255555555555,84.49269444444444,A,FREE RANGE RADIO,143.0,"H-L Com, Inc.",Americana,
105.7,WHBE-FM,EMINENCE,KY,NDIR,3.0,38.352555555555554,85.18577777777779,A,"ESPN RADIO 680 LOUISVILLE, 105.7 FRANKFORT",100.0,"UB LOUISVILLE, LLC",Sports,
103.7,WHHT,CAVE CITY,KY,NDIR,13.5,36.959472222222225,86.00219444444444,C3,NASH ICON 103.7,137.0,"NEWBERRY BROADCASTING, INC.",Country,Bowling Green
92.3,WHKQ,LOUISA,KY,NDIR,4.5,38.175916666666666,82.62738888888889,A,K-LOVE,115.0,"Main Street Industries, LLC",Contemporary Christian,
98.7,WHOP-FM,HOPKINSVILLE,KY,NDIR,100.0,36.92811111111111,87.54722222222222,C1,LITE ROCK 98.7,189.1,"HOP BROADCASTING, INC.",Soft AC,
99.1,WHSX,EDMONTON,KY,NDIR,6.0,37.025888888888886,85.55383333333333,A,99.1 THE HOSS,100.0,"SOUTH 65 COMMUNICATIONS, LLC",Country,
92.7,WHVE,RUSSELL SPRINGS,KY,DRL,6.0,37.07783333333334,85.1743888888889,A,92.7 THE WAVE,100.0,"SHORELINE COMMUNICATIONS, INC",Adult Contemporary,
94.3,WIFX-FM,JENKINS,KY,DRL,6.3,37.1665,82.62016666666666,C2,FOXY 94.3,410.0,"AJSPD, LLC",Hot AC,
