frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
102.1,W271DC,BLOOMINGTON,IL,NDIR,0.05,40.45027777777778,89.01166666666667,D,,,Cumulus Media,News/Talk,Bloomington
102.3,W272CB,LONG CREEK,IL,NDIR,0.08,39.86197222222222,88.89452777777778,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
102.3,W272DQ,ELMHURST,IL,DRL,0.25,41.8425,88.0025,D,CHICAGO`S SPORTS TALK,,"DuPage Radio, LLC",Sports,Chicago
102.5,W273CF,MATTOON,IL,NDIR,0.055,39.49,88.34944444444444,D,COVENANT NETWORK,41.6,COVENANT NETWORK,Religious Teaching,
102.5,W273CZ,PLANO,IL,DRL,0.025,41.665305555555555,88.57619444444444,D,Q93,,"AMERICAN EDUCATION FOUNDATION, INC.",Classic Hits,Chicago
102.5,W273DE,ANNA,IL,NDIR,0.25,37.45280555555556,89.2503611111111,D,CLASSIC COUNTRY,,"WIBH, INC.",Country,
102.5,W273DR,SPRINGFIELD,IL,NDIR,0.25,39.699777777777776,89.78205555555556,D,THE LAKE  TIMELESS HITS,,"LONG NINE, INC.",Classic Hits,
102.7,W274BM,PEORIA,IL,DRL,0.25,40.64808333333333,89.55730555555556,D,102.7 SUPER HITS,110.1,"MIDWEST COMMUNICATIONS, INC.",Oldies,Peoria
102.7,W274CE,GREENVILLE,IL,DRL,0.25,38.864222222222224,89.43841666666667,D,,,"THE CROMWELL GROUP, INC. OF ILLINOIS",Adult Contemporary,
102.9,W275BM,JACKSONVILLE,IL,DRL,0.25,39.721722222222226,90.19594444444445,D,BEST OF THE 60S 70S AND 80S,79.8,MORGAN COUNTY MEDIA LLC,Classic Hits,
102.9,W275CB,MOUNT VERNON,IL,NDIR,0.08,38.332,88.90977777777778,D,COVENANT NETWORK,35.6,COVENANT NETWORK,Religious Teaching,
103.3,W277CZ,FAIRFIELD,IL,NDIR,0.25,38.3795,88.32588888888888,D,AM 1390,,"THE ORIGINAL COMPANY, INC.",News/Talk,
103.3,W277DB,DECATUR,IL,NDIR,0.25,39.88475,88.90619444444445,D,,,"Champaign Multimedia Group, LLC",News/Talk,
103.5,W278AE,PEORIA,IL,NDIR,0.05,40.699194444444444,89.60119444444445,D,"NEWS, BLUES AND ALL THAT JAZZ",30.0,BOARD OF TRUSTEES OF ILLINOIS STATE UNIVERSITY,Jazz/News,Peoria
103.7,W279AQ,MASCOUTAH,IL,NDIR,0.25,38.57441666666667,90.32552777777778,D,BIN,,"iHM Licenses, LLC",News,St. Louis
103.9,W280DE,CHAMPAIGN,IL,NDIR,0.12,40.09725,88.24586111111111,D,GREAT NEWS RADIO,35.9,"GOOD NEWS RADIO, INC.",Religious Teaching,
103.9,W280DR,GREENVILLE,IL,NDIR,0.25,38.883361111111114,89.41394444444445,D,THE BEST COUNTRY IN THE COUNTRY 101.7 FM,34.2,"BOND BROADCASTING, INC.",Country,
