frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
91.3,WNDY,CRAWFORDSVILLE,IN,NDIR,2.2,40.055305555555556,86.9325,A,,,"WABASH COLLEGE RADIO, INC.",News/Talk,
97.9,WGNR-FM,ANDERSON,IN,NDIR,50.0,40.06197222222222,85.70941666666667,B,MOODY RADIO,149.0,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
103.7,WGOO-LP,FREMONT,IN,NDIR,0.086,41.72430555555556,84.92086111111112,LP100,GO RADIO,20.16,"FREMONT COMMUNITY BROADCASTERS, INC.",Classic Hits,
91.5,WGRE,GREENCASTLE,IN,NDIR,0.8,39.63863888888889,86.86361111111111,A,,,DEPAUW UNIVERSITY,Adult Alternative,
88.7,WGVE-FM,GARY,IN,NDIR,2.1,41.55419444444444,87.31808333333333,A,GARY'S VOICE OF EDUCATION/GREAT VARIETY & ENTERTAINMENT,28.0,GARY COMMUNITY SCHOOL CORP.,Urban Contemporary,Chicago
96.5,WGZB-FM,LANESVILLE,IN,NDIR,1.5,38.17361111111111,85.91388888888889,A,B 96.5,203.0,Alpha Media Licensee LLC,Urban Contemporary,Louisville
105.1,WHCC,ELLETTSVILLE,IN,NDIR,1.85,39.18866666666666,86.69805555555556,A,HOOSIER COUNTRY,181.6,"SOUND MANAGEMENT, LLC",Country,
100.1,WHHC-LP,NEW CASTLE,IN,NDIR,0.1,39.92225,85.36966666666666,LP100,,17.0,"NEW CASTLE BROADCASTING SERVICE, INC.",Religious Teaching,
100.9,WHHH,SPEEDWAY,IN,NDIR,6.0,39.80033333333333,86.07747222222221,A,HOT 100.9,100.0,"RADIO ONE OF INDIANA, LLC",Urban Contemporary,Indianapolis
89.3,WJEL,INDIANAPOLIS,IN,NDIR,1.0,39.90947222222222,86.12747222222221,A,,,METROPOLITAN SCHOOL DISTRICT OF WASHINGTON TOWNSHIP,Variety,Indianapolis
91.3,WHJE,CARMEL,IN,OTS,0.4,39.979194444444445,86.11941666666667,A,91.3 THE EDGE,30.0,CARMEL/CLAY SCHOOL CORPORATION,Rock,Indianapolis
89.9,WHLP,HANNA,IN,DRL,8.0,41.43586111111111,86.84669444444444,B1,,154.0,"CALVARY RADIO NETWORK, INC.",Religious Teaching,
95.9,WHLR,SEELYVILLE,IN,NDIR,4.1,39.57472222222223,87.40166666666667,A,K-LOVE,121.0,Educational Media Foundation,Contemporary Christian,Terre Haute
103.1,WHME,SOUTH BEND,IN,OTS,3.0,41.60308333333334,86.21416666666667,A,"POSITIVE HITS, PULSE FM",91.0,FAMILY BROADCASTING CORPORATION,Contemporary Christian,South Bend
91.1,WHMO,MADISON,IN,DRL,2.4,38.66616666666666,85.28077777777777,A,YOUR GOSPEL STATION,119.0,"GOOD SHEPHERD RADIO, INC.",Southern Gospel,
91.9,WHOJ,TERRE HAUTE,IN,NDIR,1.5,39.46808333333333,87.39972222222222,A,COVENANT NETWORK,14.0,COVENANT NETWORK,Religious Teaching,Terre Haute
89.9,WHPL,WEST LAFAYETTE,IN,DRL,2.0,40.29725,86.90138888888889,A,MOODY RADIO,100.0,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
96.9,WHPZ,BREMEN,IN,NDIR,2.0,41.41197222222222,86.03080555555556,A,"POSITIVE HITS, PULSE FM",141.0,FAMILY BROADCASTING CORPORATION,Contemporary Christian,
98.5,WHUM-LP,COLUMBUS,IN,NDIR,0.1,39.21058333333334,85.91858333333334,LP100,,13.00934,COLUMBUS COMMUNITY RADIO CORPORATION,Variety,
88.3,WHZN,NEW WHITELAND,IN,DRL,7.8,39.40394444444444,86.14472222222223,B,SHINE FM,221.0,OLIVET NAZARENE UNIVERSITY,Contemporary Christian,Indianapolis
