frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
101.5,K268CW,HOUSTON,TX,DRL,0.25,29.592916666666664,95.41230555555556,D,RED DE RADIO AMISTAD,,"HOUSTON CHRISTIAN BROADCASTERS, INC.",Religious,Houston-Galveston
101.5,K268DQ,CLEBURNE,TX,NDIR,0.25,32.28333333333333,97.41345833333334,D,,,La Promesa Foundation,Religious,Dallas-Ft. Worth
101.7,K269FG,ODESSA,TX,NDIR,0.14,31.86252777777778,102.41116666666667,D,FAMILY LIFE RADIO,113.2,Intentional Life Media,Contemporary Christian,Odessa-Midland
101.7,K269GF,EL PASO,TX,DRL,0.01,31.815944444444444,106.4888888888889,D,K-LOVE,,"One Ministries, Inc.",Contemporary Christian,El Paso
101.7,K269GN,CORPUS CHRISTI,TX,NDIR,0.25,27.76975,97.44888888888889,D,LIBERTY RADIO,,THE WORSHIP CENTER OF KINGSVILLE,Religious,Corpus Christi
101.7,K269GS,HOUSTON,TX,DRL,0.25,29.68411111111111,95.18605555555555,D,,,SIGA BROADCASTING CORPORATION,Talk,Houston-Galveston
101.7,K269GT,HOUSTON,TX,DRL,0.099,29.76022222222222,95.36380555555554,D,CONEXION 101.7,,KING BROADCASTING CORPORATION,Spanish Religious,Houston-Galveston
101.7,K269GU,BRENHAM,TX,NDIR,0.25,30.168277777777778,96.42247222222223,D,FRIENDLY COUNTRY 1280 KWHI,,"TOM S. WHITEHEAD, INC.",Country,
101.7,K269GW,VERNON,TX,DRL,0.25,34.16452777777778,99.32508333333332,D,COUNTRY CLASSICS 100.7 FM 1150 AM 101.7 FM,,"JAMES G. BOLES, JR.",Country,
101.7,K269HD,ALICE,TX,NDIR,0.25,27.75252777777778,98.13222222222221,D,KOPY 1070 - 98.7 FM,,CLARO COMMUNCIATIONS LTD.,Contemporary Christian,Corpus Christi
